source,target,prior_C,W,beta,n_pairwise,p_corr,q_fdr,data_supported
ARF6,GGA2,0.4,0.0074,0.2734,189,0.8007676411124391,0.8952171577564704,0
SEC23A,SREBF2,0.2,0.0073,0.8447,68,0.7690818828819458,0.8732283878555427,0
AP1G1,COPB1,0.2,0.0069,0.0046,189,0.6360349570813391,0.7847351650501896,0
SEC23A,OSBP,0.4,0.0067,0.0106,189,0.8187396569589022,0.9075520943239357,0
BACE1,MAPK14,0.4,0.0066,0.1372,172,0.8287666388082977,0.9171123211178116,0
SAR1A,SEC23B,1.0,0.0065,-0.1793,189,0.9290506124920517,0.9613909819142433,0
PREB,RAB1A,0.2,0.0064,0.171,189,0.6633081732280555,0.8078278310822128,0
COPZ1,SEC24B,0.2,0.0061,-0.1104,189,0.6790893284539542,0.8175021634714983,0
ADAM17,PSEN1,0.2,0.006,-0.066,189,0.6819382942830872,0.8175021634714983,0
RTN3,LRP1,0.2,0.0057,0.0779,189,0.6956394992157584,0.821891250794197,0
BIN1,ARF6,0.2,0.0056,-0.0142,189,0.7024375028312958,0.8277371654985,0
GGA2,AP1G1,0.6,0.0056,-0.001,189,0.8984934969939751,0.9486293615951551,0
SEC24D,COPB2,0.2,0.0054,0.0188,189,0.7109049436855635,0.8290929879566462,0
NCSTN,ADAM17,0.2,0.0054,0.0265,189,0.7103260675759879,0.8290929879566462,0
BACE1,PSEN1,0.4,0.0053,-0.0218,181,0.8597454264720089,0.9306418763082207,0
SAR1A,SAR1B,0.4,0.0051,-0.056,189,0.8623378853865165,0.9306418763082207,0
COPB2,SEC31A,0.2,0.0051,-0.3031,189,0.7259764607151461,0.8448195823980525,0
AP2B1,AP4S1,0.8,0.0047,0.1484,172,0.9389872740639963,0.9686083237190118,0
PSEN1,CLU,0.2,0.0047,-0.1461,189,0.7462786619886466,0.8592715579939698,0
PICALM,LRP1,0.2,0.0046,-0.0449,189,0.7551213291029151,0.8633729881701162,0
SEC13,OSBP,0.2,0.0046,-0.1017,189,0.7546784280518557,0.8633729881701162,0
APP,SYK,0.2,0.0045,-0.0518,162,0.7741205438942154,0.8774260584173602,0
APP,AP4E1,0.4,0.0043,-0.0153,122,0.9066268355754794,0.9502146642089159,0
SORL1,VLDLR,0.2,0.0043,-0.0538,189,0.7684263369525355,0.8732283878555427,0
PSEN1,ITPR1,0.6,0.0042,-0.0245,189,0.9245759708818267,0.9582768382832245,0
SAR1B,SEC16A,0.6,0.0042,-0.1013,189,0.9241710533514442,0.9582768382832245,0
MFN2,PSEN1,0.4,0.0041,0.0793,189,0.8890099619809497,0.9469259204161906,0
SORL1,APOE,0.4,0.0041,1.4693,189,0.8882043764632557,0.9469259204161906,0
SIGMAR1,RTN3,0.4,0.004,0.0014,154,0.9028196656377016,0.9486293615951551,0
PLCG2,ITPR1,0.8,0.0038,0.0147,180,0.9492957421230781,0.9731025318941897,0
MAPK14,HSPA5,0.2,0.0036,0.0099,180,0.8106771335678715,0.9047488828556108,0
VDAC1,VPS35,0.2,0.0034,0.0123,189,0.81807926451553,0.9075520943239357,0
VLDLR,AP2A1,0.6,0.0033,-0.0063,189,0.9407874634988223,0.9689370096507555,0
RTN3,COPG2,0.4,0.0031,-0.0517,189,0.9147287286853716,0.9526071508324091,0
VPS29,BACE1,0.6,0.0031,-0.1711,181,0.9440841552043081,0.9708035180874489,0
BACE1,PICALM,0.2,0.003,0.0022,181,0.8400912341655915,0.9227832356104951,0
PSEN1,SEC13,0.2,0.0029,-0.1199,189,0.842766192315764,0.9227832356104951,0
SEC13,TMED10,0.6,0.0029,-0.0236,189,0.9468734148849017,0.972143192048235,0
SAR1A,COPB1,0.2,0.0029,-0.0529,189,0.841000156951338,0.9227832356104951,0
PICALM,SEC13,0.2,0.0026,-0.1454,189,0.8610214543700532,0.9306418763082207,0
SYK,BIN1,0.2,0.0026,-0.0208,162,0.8695855012793793,0.9338405875808112,0
AP4E1,COPZ1,0.2,0.0024,-0.0018,122,0.8946951849519156,0.9486293615951551,0
BACE1,SNX4,0.2,0.0024,-0.0499,181,0.8736897353385873,0.9367099785433378,0
SEC24B,COPB1,0.2,0.0021,-0.0132,189,0.8848873477404903,0.9469259204161906,0
SEC16A,SEC24A,0.8,0.002,0.0739,189,0.973102688170787,0.9854961945799218,0
BACE1,APBA2,0.2,0.002,0.0394,181,0.8912283261211181,0.947745244362945,0
LRP1,ADAM17,0.2,0.0019,-0.1064,189,0.8974561101886379,0.9486293615951551,0
BIN1,VLDLR,0.6,0.0018,0.1671,189,0.9671608114017621,0.9852385835774959,0
PICALM,NCSTN,0.2,0.0018,-0.0461,189,0.9005687851496293,0.9486293615951551,0
ARF6,VPS35,0.2,0.0017,0.0593,189,0.9096847837312649,0.9518941576963956,0
RAB1A,SEC23B,0.4,0.0017,-0.0597,189,0.9529817777583945,0.9753522420250236,0
TMED10,SEC24B,0.6,0.0015,-0.1484,189,0.9734317634669944,0.9854961945799218,0
APOE,PLG,0.2,0.0015,-0.0646,189,0.9161925043938614,0.9526071508324091,0
SAR1B,SEC31A,0.6,0.0013,0.1447,189,0.977206757699026,0.9854961945799218,0
APP,PSEN1,0.6,0.0013,0.0526,189,0.976838914130033,0.9854961945799218,0
VDAC1,CLU,0.2,0.0012,0.2576,189,0.9339714238210021,0.9649562577866277,0
SEC24B,SEC13,0.6,0.0012,-0.0462,189,0.9779618200036226,0.9854961945799218,0
TMED2,GORASP1,0.2,0.0012,0.2021,52,0.9669170624013129,0.9852385835774959,0
SORT1,GGA3,0.6,0.001,-0.0642,189,0.9826281266525562,0.9886750689704181,0
APP,PLG,0.2,0.0007,-0.0165,189,0.9621880436951505,0.9832359071509819,0
ABCA7,BACE1,0.2,0.0006,-0.0358,105,0.9744433802473811,0.9854961945799218,0
PLCG2,SYK,0.6,0.0006,0.0115,153,0.9902684465558063,0.990993997637853,0
SEC31A,SEC24A,0.6,0.0005,0.0835,189,0.990993997637853,0.990993997637853,0
PLG,VDAC1,0.2,0.0005,-0.0071,189,0.9754063075136413,0.9854961945799218,0
VPS35,PSEN1,0.2,0.0003,-0.3211,189,0.9858232505649825,0.9903662148533005,0
SEC16A,COPE,0.2,0.0002,-0.0853,189,0.9899094580811393,0.990993997637853,0
SEC31A,PREB,0.4,0.0,0.0,189,0.029379229997949178,0.10615478684341857,0
SEC31A,HSPA5,0.2,0.0,0.0,189,0.03124452615364857,0.10985978550799014,0
SEC24C,COPA,0.4,0.0,0.0,189,0.2459186479999152,0.4688944483730161,0
SEC24C,COPB2,0.2,0.0,0.0,189,0.05967732072358858,0.17955298427702673,0
SEC31A,SEC24D,0.6,0.0,0.0,189,0.51721747392327,0.7076573806397879,0
SEC31A,TMED10,0.6,0.0,0.0,189,0.2528998041953707,0.4766468932097189,0
SEC31A,TMED2,0.6,0.0,0.0,189,0.6107918120804071,0.7695597378834071,0
SNX4,VPS26A,0.6,0.0,0.0,189,0.6083922205179731,0.7681245409628464,0
SIGMAR1,ITPR2,0.4,0.0,0.0,154,0.7404156054682578,0.8555808892726753,0
SNX4,BACE1,0.6,0.0,0.0,181,0.8736897353385873,0.9367099785433378,0
SNX4,SNX6,0.6,0.0,0.0,189,0.021920274373337746,0.0828662395385138,0
SNX4,BIN1,0.4,0.0,0.0,189,2.0090093387056627e-06,3.457610809246062e-05,0
SEC24C,AP2B1,0.4,0.0,0.0,189,7.854730206631922e-05,0.0008421300910061109,0
ARF6,BIN1,0.2,0.0,0.0,189,0.7024375028312958,0.8277371654985,0
BACE1,ECE1,0.2,0.0,0.0,181,0.06223925799739484,0.18418314357600102,0
BACE1,EIF2S1,0.4,0.0,0.0,181,0.705713263160877,0.828611264106308,0
BACE1,SNX6,0.4,0.0,0.0,181,0.3411135856526501,0.5660695494345007,0
BACE1,SORL1,0.4,0.0,0.0,181,0.00579029287391747,0.030539125318887302,0
BACE1,TMED10,0.2,0.0,0.0,181,0.10121738714467554,0.25460065843314544,0
BACE1,VPS29,0.2,0.0,0.0,181,0.9440841552043081,0.9708035180874489,0
APP,SIGMAR1,0.4,0.0,0.0,154,0.45137553421577176,0.6659208262597934,0
APP,SNX6,0.4,0.0,0.0,189,0.0005958637595677742,0.004871186234466554,0
SEC24B,SEC23B,1.0,0.0,0.0,189,0.2232303972709306,0.43710383178200185,0
SEC24C,GORASP1,0.6,0.0,0.0,52,0.5085737692299167,0.7015808249783607,0
SEC24C,PICALM,0.4,0.0,0.0,189,0.3488959068790821,0.5714700231959777,0
SEC24C,SAR1B,0.6,0.0,0.0,189,0.6649838999001983,0.8083633281314679,0
BACE1,AP2A1,0.6,0.0,0.0,181,0.06558527528565239,0.1881261843720029,0
BACE1,APBA1,0.2,0.0,0.0,181,0.026326667476684582,0.09618793592040065,0
BACE1,APOE,0.2,0.0,0.0,181,0.07395283981360702,0.20493710694109743,0
BACE1,BIN1,0.4,0.0,0.0,181,0.0026550356606436457,0.015785393836917676,0
SEC24B,RAB1B,0.6,0.0,0.0,189,0.1630921303361031,0.3665369527141286,0
SEC24B,SEC23A,1.0,0.0,0.0,189,0.005841278018319326,0.030561566591846712,0
SEC24B,TMED10,0.6,0.0,0.0,189,0.9734317634669944,0.9854961945799218,0
SEC24C,COPG1,0.2,0.0,0.0,189,0.3966452376717987,0.6161662361932455,0
SORL1,ABCA7,0.4,0.0,0.0,113,0.8438264982973083,0.9227832356104951,0
SORL1,APP,1.0,0.0,0.0,189,0.7042939970214915,0.8284321475756393,0
SORL1,LRP1,0.6,0.0,0.0,189,2.9681435726368495e-07,6.066143426576561e-06,0
SORL1,PICALM,0.4,0.0,0.0,189,0.5028966446594036,0.6982896085079618,0
SORL1,VPS29,0.6,0.0,0.0,189,0.21120944196476474,0.4289649175563961,0
SORT1,ABCA7,0.4,0.0,0.0,113,0.017287564049234393,0.06970124646734305,0
SORT1,AP1G1,0.6,0.0,0.0,189,0.002272251000485766,0.01388833789081954,0
APBA1,ADAM17,0.6,0.0,0.0,189,0.4476690443739466,0.6659208262597934,0
APP,MFN2,0.2,0.0,0.0,189,9.639119169878755e-07,1.8011382677430587e-05,0
SEC31A,SEC16A,0.8,0.0,0.0,189,0.7796560051806124,0.8821713276611082,0
APP,PICALM,0.4,0.0,0.0,189,0.02964715803359207,0.10639708580674213,0
APP,RTN3,0.2,0.0,0.0,189,0.38231961228321104,0.6048975459386082,0
APP,RTN4,0.2,0.0,0.0,189,0.0010564639688757321,0.007272920375207672,0
SNX6,VPS35,0.6,0.0,0.0,189,0.04698074873331564,0.1491524741339244,0
APP,AP4M1,0.6,0.0,0.0,80,0.7993501455052223,0.8951626629459168,0
APP,APOE,0.2,0.0,0.0,189,4.38086036761281e-12,3.4416658660700255e-10,0
APP,BACE1,0.6,0.0,0.0,181,0.0027551878549054226,0.016233268982956274,0
APP,BIN1,0.4,0.0,0.0,189,0.05668537591056723,0.17404805561272754,0
APP,CLU,0.6,0.0,0.0,189,1.4461303647210995e-12,1.351098940753713e-10,0
APP,GGA1,0.6,0.0,0.0,189,0.017803555321396596,0.07056681927389924,0
APP,NCSTN,0.4,0.0,0.0,189,0.24192840813070177,0.4639917270307301,0
SEC31A,SAR1B,0.6,0.0,0.0,189,0.977206757699026,0.9854961945799218,0
ARF6,BACE1,0.8,0.0,0.0,181,0.18957782578678897,0.4101362627960085,0
SEC31A,SEC23A,0.8,0.0,0.0,189,0.15285514739383155,0.3488308642011158,0
SEC31A,SEC23B,0.8,0.0,0.0,189,0.15195738950956644,0.3488308642011158,0
SEC31A,SEC24B,0.6,0.0,0.0,189,0.8451791408726095,0.9227832356104951,0
SEC24D,PICALM,0.6,0.0,0.0,189,0.8490200200429248,0.925431821846788,0
SEC24D,PREB,0.6,0.0,0.0,189,0.45074528739583464,0.6659208262597934,0
SEC24D,SEC23B,1.0,0.0,0.0,189,0.6753214482198907,0.8163774993268179,0
SEC24D,SREBF2,0.2,0.0,0.0,68,0.29614181022067676,0.5277295473687265,0
SEC24D,COPB1,0.2,0.0,0.0,189,0.28131506049355676,0.5110556932299615,0
SEC31A,COPE,0.2,0.0,0.0,189,0.1530802110485019,0.3488308642011158,0
SEC31A,COPG1,0.2,0.0,0.0,189,0.34226811351545977,0.5660695494345007,0
SEC31A,GORASP1,0.6,0.0,0.0,52,0.22529054178754168,0.43982093829567837,0
ARF6,RAB1A,0.2,0.0,0.0,189,0.5454078241576151,0.7329141849753179,0
ARF6,SEC13,0.2,0.0,0.0,189,0.21168261284543965,0.4289649175563961,0
ARF6,SIGMAR1,0.2,0.0,0.0,154,0.5781872860539701,0.757784539237067,0
BACE1,ABCA7,0.2,0.0,0.0,105,0.9744433802473811,0.9854961945799218,0
SEC24C,SEC13,0.6,0.0,0.0,189,0.0007751408291155617,0.005855779883042452,0
SEC24C,SEC23A,1.0,0.0,0.0,189,2.1272071640606192e-07,4.63731161765215e-06,0
SEC24C,SEC31A,0.6,0.0,0.0,189,0.0006758515935919998,0.0053253848458935885,0
SEC31A,COPB2,0.2,0.0,0.0,189,0.7259764607151461,0.8448195823980525,0
COPA,PREB,0.2,0.0,0.0,189,0.34513609877018914,0.5685617344979942,0
COPA,RAB1B,0.6,0.0,0.0,189,0.678662374319405,0.8175021634714983,0
COPA,RTN3,0.4,0.0,0.0,189,0.6195571380179468,0.7747425779421361,0
COPA,SAR1A,0.2,0.0,0.0,189,0.21251472979858155,0.4289649175563961,0
COPA,SEC13,0.2,0.0,0.0,189,1.0348574401241638e-05,0.00014099932621691733,0
COPA,SEC23B,0.2,0.0,0.0,189,0.12618092311161497,0.30117636392334374,0
SEC23B,SAR1B,1.0,0.0,0.0,189,0.4177188079630976,0.6382899542239857,0
SEC23B,SEC13,0.8,0.0,0.0,189,0.7107963918043884,0.8290929879566462,0
SEC23B,SEC16A,0.8,0.0,0.0,189,0.5648479301162574,0.7500009275490465,0
APP,VPS35,0.4,0.0,0.0,189,0.0001425112232400867,0.0013910797014778614,0
CLU,VLDLR,0.4,0.0,0.0,189,0.05902973256749614,0.17872891249602998,0
COPA,COPE,1.0,0.0,0.0,189,0.09505688705126439,0.2437929573785369,0
COPA,COPG2,1.0,0.0,0.0,189,0.00450519139921889,0.024350373347844248,0
COPA,COPZ1,1.0,0.0,0.0,189,0.08014540078103298,0.21739489221321517,0
SEC23B,COPG2,0.2,0.0,0.0,189,0.4875045976674368,0.693506073546611,0
SEC23B,GGA2,0.4,0.0,0.0,189,0.628755844687526,0.781605210276236,0
SEC23B,GORASP1,0.4,0.0,0.0,52,0.03771415655147126,0.1258421346156235,0
SEC23B,HSPA5,0.2,0.0,0.0,189,0.21026537714068355,0.4289649175563961,0
SEC23B,PREB,0.2,0.0,0.0,189,0.14562155671838134,0.338919922042069,0
CLU,VDAC1,0.2,0.0,0.0,189,0.9339714238210021,0.9649562577866277,0
COPB1,SEC13,0.2,0.0,0.0,189,0.0001192954874707018,0.0011821098303914997,0
COPB1,SEC23A,0.2,0.0,0.0,189,0.0041458042747469556,0.023173982869098365,0
COPB1,SEC24B,0.2,0.0,0.0,189,0.8848873477404903,0.9469259204161906,0
SEC16A,SEC24D,0.8,0.0,0.0,189,0.8863634695175486,0.9469259204161906,0
SEC16A,TMED10,0.6,0.0,0.0,189,0.3184855893321932,0.541011884216245,0
SEC23A,COPA,0.4,0.0,0.0,189,0.0016233626876366058,0.010724032300144851,0
SEC23A,GORASP1,0.6,0.0,0.0,52,0.42973904059998214,0.6479115021126945,0
COPB1,COPB2,1.0,0.0,0.0,189,3.8237801386052465e-15,5.001504421295663e-13,0
COPB1,COPE,1.0,0.0,0.0,189,1.0266923315473015e-10,4.7961198916566805e-09,0
COPA,HSPA5,0.4,0.0,0.0,189,0.00020873059707511473,0.0019226733871426063,0
COPB1,COPG2,1.0,0.0,0.0,189,5.520256616192264e-08,1.3885568565345156e-06,0
COPA,SEC24B,0.2,0.0,0.0,189,0.01212914436421943,0.05323798935704367,0
COPA,SEC31A,0.2,0.0,0.0,189,1.0598955924664635e-06,1.925476992980742e-05,0
COPA,SORT1,0.4,0.0,0.0,189,0.12705756302911983,0.3021659862583431,0
COPB1,AP1G1,0.2,0.0,0.0,189,0.6360349570813391,0.7847351650501896,0
COPB1,AP2A1,0.2,0.0,0.0,189,0.03715614747184919,0.12461600229020191,0
COPB1,ARF6,0.4,0.0,0.0,189,0.6293769020240498,0.781605210276236,0
COPB1,COPA,1.0,0.0,0.0,189,1.3917195625143244e-07,3.250659263872743e-06,0
SEC23B,SEC23A,0.4,0.0,0.0,189,0.48884755337154073,0.693506073546611,0
COPA,GORASP1,0.6,0.0,0.0,52,0.06103496215198168,0.18144029657907282,0
COPB1,COPG1,1.0,0.0,0.0,189,6.925197303514553e-09,2.264539518249259e-07,0
SEC24A,SEC16A,0.8,0.0,0.0,189,0.973102688170787,0.9854961945799218,0
SEC24A,SEC23B,1.0,0.0,0.0,189,0.7686118738698727,0.8732283878555427,0
SEC24A,SEC31A,0.6,0.0,0.0,189,0.990993997637853,0.990993997637853,0
SEC24B,AP1G1,0.2,0.0,0.0,189,0.24724222472408539,0.4696526751396368,0
BIN1,CLU,0.8,0.0,0.0,189,0.030893181130806403,0.10921157005160749,0
SEC23B,SEC24C,1.0,0.0,0.0,189,0.4993839519763722,0.6982896085079618,0
SEC23B,SREBF2,0.2,0.0,0.0,68,0.4593178058693867,0.6720220246948073,0
SEC23B,SYK,0.4,0.0,0.0,162,0.7949009876832644,0.8917071113976928,0
SEC23B,TMED2,0.2,0.0,0.0,189,0.3566196635435557,0.5801722884514563,0
SEC23B,RAB1A,0.4,0.0,0.0,189,0.9529817777583945,0.9753522420250236,0
SEC24A,COPB1,0.2,0.0,0.0,189,0.5929563870120513,0.7649971482226589,0
SEC24A,COPZ1,0.2,0.0,0.0,189,0.39073166615332167,0.6098771113705784,0
SEC24A,GORASP1,0.6,0.0,0.0,52,0.4790575397548802,0.6868229091823811,0
APP,TMED9,0.6,0.0,0.0,189,0.3495229499669588,0.5714700231959777,0
APP,VDAC1,0.2,0.0,0.0,189,0.2863770168190067,0.5159519807152352,0
APP,VPS26A,0.2,0.0,0.0,189,0.0006910267986441398,0.005380137218015089,0
APP,GGA2,0.6,0.0,0.0,189,0.005896948398286922,0.030607970257774977,0
ARF6,AP2A1,0.6,0.0,0.0,189,0.005386315606280196,0.02863943419924592,0
ARF6,AP2B1,0.6,0.0,0.0,189,0.00047010469277635597,0.004062035588864304,0
SEC24A,COPA,0.2,0.0,0.0,189,0.04987017001560764,0.15756082700583282,0
SEC23B,RAB1B,0.4,0.0,0.0,189,0.581177054269059,0.7601795869839291,0
SEC23B,SAR1A,1.0,0.0,0.0,189,0.9290506124920517,0.9613909819142433,0
CLU,LRP1,0.4,0.0,0.0,189,0.13330725406171418,0.3147398706005815,0
CLU,PICALM,0.4,0.0,0.0,189,0.0720091541974369,0.2006273767138182,0
CLU,PSEN1,0.2,0.0,0.0,189,0.7462786619886466,0.8592715579939698,0
CLU,SORL1,0.4,0.0,0.0,189,0.0001591272982821896,0.0015082500445877099,0
SEC24B,COPB2,0.2,0.0,0.0,189,0.06470316431068698,0.18723836043889064,0
SEC24B,COPE,0.2,0.0,0.0,189,0.20531064015104325,0.42626399574216595,0
SEC24B,COPZ1,0.2,0.0,0.0,189,0.6790893284539542,0.8175021634714983,0
SEC24A,SEC13,0.6,0.0,0.0,189,0.07818414036164777,0.2148421335988136,0
BIN1,SAR1A,0.4,0.0,0.0,189,0.521299887912538,0.710271097280833,0
BIN1,SNX6,0.2,0.0,0.0,189,7.822565446521088e-05,0.0008421300910061109,0
BIN1,SORL1,0.2,0.0,0.0,189,0.0006522335260524203,0.005201960073637596,0
BIN1,SYK,0.2,0.0,0.0,162,0.8695855012793793,0.9338405875808112,0
BIN1,VPS35,0.2,0.0,0.0,189,0.37931580095272793,0.6041080899879904,0
CLU,ABCA7,0.4,0.0,0.0,113,0.08363990085738032,0.22145949457784103,0
CLU,BACE1,0.2,0.0,0.0,181,0.00011787220362839001,0.0011821098303914997,0
CLU,IDE,0.2,0.0,0.0,189,0.6036733611619787,0.7680980120621285,0
SEC24A,PREB,0.6,0.0,0.0,189,0.33233141946012695,0.5562552072480135,0
SEC24A,RAB1A,0.6,0.0,0.0,189,0.46927076888031843,0.6820068507727294,0
SEC24B,GORASP1,0.6,0.0,0.0,52,0.30220286681683556,0.5329428813660552,0
VPS35,SNX4,0.2,0.0,0.0,189,0.6071175417195454,0.7681245409628464,0
ABCA7,APBA1,0.6,0.0,0.0,113,0.5425214214823356,0.7315649683493762,0
VPS35,SORL1,0.8,0.0,0.0,189,0.4759438276340597,0.6868229091823811,0
VPS35,SORT1,0.4,0.0,0.0,189,0.5718523462924789,0.7509868162154241,0
VPS35,VDAC1,0.2,0.0,0.0,189,0.81807926451553,0.9075520943239357,0
VPS35,VPS26A,1.0,0.0,0.0,189,3.1247308701441674e-06,4.984326802620209e-05,0
ADAM17,LRP1,0.6,0.0,0.0,189,0.8974561101886379,0.9486293615951551,0
VPS29,VPS35,1.0,0.0,0.0,189,1.9650247368709116e-10,7.139589877297646e-09,0
VPS35,AP1G1,0.2,0.0,0.0,189,4.736237430371595e-12,3.4416658660700255e-10,0
APP,ABCA7,0.2,0.0,0.0,113,0.018306696939306515,0.07169209460063748,0
VPS35,ARF6,0.2,0.0,0.0,189,0.9096847837312649,0.9518941576963956,0
VPS35,BACE1,0.8,0.0,0.0,181,0.42800199197536026,0.6479115021126945,0
ABCA7,PLCG2,0.2,0.0,0.0,104,0.017065387644950667,0.06970124646734305,0
ABCA7,BIN1,0.4,0.0,0.0,113,0.5480320273719965,0.733487246941012,0
VDAC1,ITPR1,0.8,0.0,0.0,189,0.24818066438248546,0.4696526751396368,0
VDAC1,ITPR2,0.4,0.0,0.0,189,0.7288029270937433,0.8466023344925544,0
VDAC1,PLG,0.2,0.0,0.0,189,0.9754063075136413,0.9854961945799218,0
VDAC1,PSEN1,0.4,0.0,0.0,189,0.37964590976309487,0.6041080899879904,0
VDAC1,RAB1A,0.4,0.0,0.0,189,0.6372313281921022,0.7847351650501896,0
ABCA7,PSEN1,0.2,0.0,0.0,113,0.3091495647151592,0.5373686338333695,0
AP2B1,BACE1,0.6,0.0,0.0,181,0.008174796869826088,0.03960234928049082,0
AP2B1,BIN1,0.2,0.0,0.0,189,0.004319239960789553,0.0237376717172804,0
AP2B1,COPA,0.2,0.0,0.0,189,0.22750938002087392,0.44021045720015256,0
AP2B1,GGA2,0.4,0.0,0.0,189,0.09559296061319189,0.24421014156651366,0
AP3B2,AP4M1,0.6,0.0,0.0,80,0.9030168796652419,0.9486293615951551,0
AP4M1,AP2A1,0.8,0.0,0.0,80,0.03466169186591942,0.11806638791828804,0
AP4M1,AP2B1,0.8,0.0,0.0,80,0.0010022561012223007,0.007048123550531018,0
AP4M1,AP4E1,1.0,0.0,0.0,45,0.26567342641306796,0.4950154440858873,0
AP4M1,AP4S1,1.0,0.0,0.0,71,0.6515410650672739,0.7949773443171589,0
AP4M1,AP1G1,0.6,0.0,0.0,80,0.0004903478412932502,0.004111378053920328,0
AP4S1,AP2A1,0.8,0.0,0.0,172,0.8672891674935299,0.9329064400341588,0
AP4S1,AP2B1,0.8,0.0,0.0,172,0.9389872740639963,0.9686083237190118,0
AP4S1,AP3B2,0.6,0.0,0.0,172,0.6419469622352468,0.7847351650501896,0
AP4B1,SORT1,0.6,0.0,0.0,122,0.13447183622512568,0.3152135515814774,0
AP4E1,AP1G1,0.6,0.0,0.0,122,0.4505931432615174,0.6659208262597934,0
AP4E1,AP2A1,0.8,0.0,0.0,122,0.683751809509036,0.8175021634714983,0
AP4E1,AP3B2,0.6,0.0,0.0,122,0.5713830770596104,0.7509868162154241,0
AP4E1,AP4S1,1.0,0.0,0.0,122,0.6962198057186317,0.821891250794197,0
AP4E1,APP,0.8,0.0,0.0,122,0.9066268355754794,0.9502146642089159,0
AP4E1,PICALM,0.6,0.0,0.0,122,0.18883004635866854,0.4101362627960085,0
AP4S1,AP1G1,0.6,0.0,0.0,172,0.2979841975433146,0.5295697423731732,0
MIA3,SEC23B,0.8,0.0,0.0,189,0.30917632381586013,0.5373686338333695,0
MIA3,SEC24A,0.4,0.0,0.0,189,0.17266777496274358,0.381502448735251,0
MIA3,SEC24B,0.4,0.0,0.0,189,0.3858311702447977,0.6051165116069489,0
MIA3,SEC24C,0.6,0.0,0.0,189,0.0021819631417784933,0.01346230089361448,0
MFN2,SIGMAR1,0.2,0.0,0.0,154,0.38526627707943806,0.6051165116069489,0
MFN2,TMED10,0.4,0.0,0.0,189,0.01417883472375971,0.06060756803489444,0
MFN2,VDAC1,0.6,0.0,0.0,189,0.26249203713380953,0.4910723717624763,0
MFN2,VPS35,0.2,0.0,0.0,189,0.07209087695374201,0.2006273767138182,0
MIA3,GORASP1,0.2,0.0,0.0,52,0.06369267983123798,0.18595987772156092,0
VDAC1,RAB1B,0.4,0.0,0.0,189,0.017947516937197067,0.07070889202968,0
MIA3,PREB,0.6,0.0,0.0,189,0.0004720408329567081,0.004062035588864304,0
MIA3,SAR1A,0.2,0.0,0.0,189,0.08212449039651748,0.21848051094556584,0
VPS29,VPS26A,1.0,0.0,0.0,189,1.5917694264699275e-07,3.58971449969425e-06,0
MAP2K3,HSPA9,0.2,0.0,0.0,171,0.10195842326143702,0.25476150107112394,0
MAPK14,ADAM17,0.6,0.0,0.0,180,0.1751856745141655,0.3857623943847281,0
MAPK14,BACE1,0.8,0.0,0.0,172,0.8287666388082977,0.9171123211178116,0
MAPK14,MAP2K3,1.0,0.0,0.0,171,0.9144302021908235,0.9526071508324091,0
MAPKAPK2,MAP2K3,1.0,0.0,0.0,129,0.34275770883189954,0.5660695494345007,0
MAPKAPK2,MAPK14,1.0,0.0,0.0,138,0.49177209700400193,0.6961449165381326,0
MIA3,HSPA5,0.4,0.0,0.0,189,2.6825870469332696e-10,9.233746993128201e-09,0
VDAC1,SIGMAR1,0.4,0.0,0.0,154,0.3066921851796203,0.5373686338333695,0
TMED9,EIF2S1,0.4,0.0,0.0,189,0.31457602920646927,0.5399809005276401,0
TMED9,NCSTN,0.4,0.0,0.0,189,0.6298256052225938,0.781605210276236,0
TMED9,PREB,0.2,0.0,0.0,189,0.4882521359602013,0.693506073546611,0
TMED9,PSEN1,0.6,0.0,0.0,189,0.07933431101245493,0.2161859975089397,0
TMED9,RAB1A,0.6,0.0,0.0,189,0.0021241947295115027,0.01323069860095736,0
TMED9,RAB1B,0.6,0.0,0.0,189,0.02977166162482234,0.10639708580674213,0
TMED9,SEC23A,0.4,0.0,0.0,189,0.00019713701408016426,0.0018418229601203917,0
AP1G1,AP3B2,0.6,0.0,0.0,189,2.3870773684350163e-06,4.002945125529488e-05,0
MIA3,SEC23A,0.8,0.0,0.0,189,0.6886152615798826,0.8205946300160646,0
MIA3,SEC31A,0.2,0.0,0.0,189,0.025354025033108157,0.09368097385114539,0
MIA3,SORT1,0.2,0.0,0.0,189,0.4276027865111784,0.6479115021126945,0
NCSTN,ADAM10,0.4,0.0,0.0,189,0.015962632050401465,0.06649402140740483,0
NCSTN,BACE1,0.6,0.0,0.0,181,0.010056302242635736,0.04632219675844294,0
NCSTN,PICALM,0.2,0.0,0.0,189,0.9005687851496293,0.9486293615951551,0
NCSTN,SORL1,0.2,0.0,0.0,189,0.40535429988140687,0.626717995561324,0
AP1G1,AP2B1,0.4,0.0,0.0,189,2.4364745840196518e-20,3.983635944872131e-18,0
MIA3,SAR1B,0.2,0.0,0.0,189,0.008930135695749224,0.04239223444874756,0
MIA3,SEC13,0.2,0.0,0.0,189,0.5026486303882239,0.6982896085079618,0
MIA3,SEC16A,0.8,0.0,0.0,189,0.20193077362993508,0.42402784556394124,0
MIA3,SEC24D,0.6,0.0,0.0,189,0.21564019028734166,0.4305796203217409,0
