version,variable,from_bucket,to_bucket,protein,beta,se,z,p,n,strata,strata_same_sign,q
nocell,amyThal,2,3,MAPKAPK2,0.1798018882849569,0.30387498232944365,0.5916969107052917,0.5540535656255179,272.0,2.0,2.0,0.8852736224651625
nocell,amyThal,3,4,MAPKAPK2,-0.06884059953348308,0.22894956992754345,-0.30068018714893996,0.763658378412061,272.0,2.0,1.0,0.8800593251888503
nocell,amyThal,4,5,MAPKAPK2,0.09553767140500252,0.19922894902831437,0.47953709473930284,0.6315565853472886,272.0,2.0,1.0,0.9982796124437098
nocell,amyThal,1,2,MFN2,0.17480404232502264,0.30662607979696765,0.570088631863177,0.5686175851717412,272.0,2.0,1.0,0.8575783464298595
nocell,amyThal,2,3,MFN2,-0.08366270213262525,0.281790459250597,-0.2968968585917375,0.7665452545787701,272.0,2.0,2.0,0.9353208980789935
nocell,amyThal,3,4,MFN2,0.11776618038268466,0.19961833278926674,0.5899567376259383,0.555219654114741,272.0,2.0,1.0,0.8190897514422507
nocell,amyThal,4,5,MFN2,-0.14021433423466453,0.1765884516580239,-0.7940175754312607,0.4271851997009267,272.0,2.0,2.0,0.9982796124437098
nocell,amyThal,1,2,MIA3,0.2145501000451779,0.3507045141191938,0.6117688578489722,0.5406906967332223,272.0,2.0,2.0,0.8575783464298595
nocell,amyThal,2,3,MIA3,-0.4565844374969416,0.3205455907017249,-1.4243978103002641,0.15433134774176552,272.0,2.0,2.0,0.7182848546347083
nocell,amyThal,3,4,MIA3,0.1619846012921824,0.2350914995666664,0.6890278959075992,0.4908057129214941,272.0,2.0,1.0,0.7960276967206622
nocell,amyThal,4,5,MIA3,-0.023150033248334607,0.20608815616223322,-0.11233073107855276,0.9105611761202653,272.0,2.0,2.0,0.9982796124437098
nocell,amyThal,1,2,NCSTN,-0.14067913663584045,0.2554847467385133,-0.5506361472915033,0.5818831243192184,272.0,2.0,1.0,0.8575783464298595
nocell,amyThal,2,3,NCSTN,0.5546158330361757,0.23175133836150452,2.393150507597246,0.016704387188870237,272.0,2.0,2.0,0.44545032503653964
nocell,amyThal,3,4,NCSTN,-0.03426531738015836,0.1790215494783982,-0.1914033113890181,0.8482096259145274,272.0,2.0,1.0,0.916344191688208
nocell,amyThal,4,5,NCSTN,-0.21117380398165064,0.15468090792613642,-1.3652221648614244,0.17218323394735457,272.0,2.0,1.0,0.9982796124437098
nocell,amyThal,1,2,OSBP,-0.11399468736218314,0.3650677171869528,-0.3122562801240679,0.7548457633908304,272.0,2.0,2.0,0.9170706943036082
nocell,amyThal,2,3,OSBP,0.0928783761947525,0.33225129261651765,0.27954255787336285,0.7798284827091194,272.0,2.0,2.0,0.9353208980789935
nocell,amyThal,3,4,OSBP,-0.030601118620719937,0.25076709928271923,-0.12203003786481455,0.9028752292644979,272.0,2.0,1.0,0.938052186248829
nocell,amyThal,4,5,OSBP,0.07753207958099796,0.21810768369651418,0.3554761495192436,0.7222329096297306,272.0,2.0,1.0,0.9982796124437098
nocell,amyThal,1,2,PICALM,-0.8258570468788613,0.31948858523897405,-2.584934439085293,0.00973975154521828,272.0,2.0,2.0,0.3895900618087312
nocell,amyThal,2,3,PICALM,0.17876663593626868,0.2916000041162553,0.613054298397739,0.5398404373906139,272.0,2.0,1.0,0.8852736224651625
nocell,amyThal,3,4,PICALM,-0.28560190414858766,0.21587659089224553,-1.322986911031708,0.18583973064542092,272.0,2.0,2.0,0.6685541516929194
nocell,amyThal,4,5,PICALM,0.23148276724272612,0.18876480240312885,1.2263025961183598,0.22008482476617486,272.0,2.0,2.0,0.9982796124437098
