version,variable,cohort,protein,from_bucket,to_bucket,beta,se,n,p
cell,sex,Diverse,ITPR1,female,male,0.23736692767917023,0.09479572253978928,93,0.012280375164531737
cell,sex,Diverse,ITPR2,female,male,0.1352552964030076,0.10512082749710175,93,0.19821105443741682
cell,sex,Diverse,LRP1,female,male,0.027435235354278012,0.1241962583454002,93,0.8251685301266252
cell,sex,Diverse,MAP2K3,female,male,0.030568386769768977,0.17470755251782863,93,0.8611040776059491
cell,sex,Diverse,MAPK14,female,male,0.20238948042228633,0.13184213499018718,93,0.12476183888752575
cell,sex,Diverse,MAPKAPK2,female,male,-0.23372453403342347,0.14485723220118188,93,0.10663983481460167
cell,sex,Diverse,MFN2,female,male,-0.22881630283260956,0.11773501375968844,93,0.05195751464268233
cell,sex,Diverse,MIA3,female,male,-0.20034196562991244,0.13509433407594043,93,0.13808017678086776
cell,sex,Diverse,NCSTN,female,male,-0.018055920259028038,0.14496621159206657,93,0.9008777465479808
cell,sex,Diverse,OSBP,female,male,-0.017025772651636545,0.15477706033313518,93,0.912407858145658
cell,sex,Diverse,PICALM,female,male,-0.028108167343637677,0.17252338018993954,93,0.8705784193929762
cell,sex,Diverse,PLCG2,female,male,0.22912773021191432,0.1545138564247424,93,0.13810247331701692
cell,sex,Diverse,PLG,female,male,-0.06447208480325228,0.19650013189070942,93,0.7428345475035276
cell,sex,Diverse,PREB,female,male,-0.26368525677118604,0.19149223948261004,93,0.16851153259241325
cell,sex,Diverse,PSEN1,female,male,0.09274880218286219,0.17591764233246845,93,0.5980348899240624
cell,sex,Diverse,RAB1A,female,male,-0.03607745617871255,0.10201485879833283,93,0.7236019228344418
cell,sex,Diverse,RAB1B,female,male,-0.01058533601611614,0.12458990850180375,93,0.932292059133939
cell,sex,Diverse,RTN3,female,male,0.15636806300407483,0.09054141393629793,93,0.0841616313852792
cell,sex,Diverse,RTN4,female,male,-0.09731829242421638,0.130753842795837,93,0.4567032943541073
cell,sex,Diverse,SAR1A,female,male,-0.36720883373976554,0.17575350309970628,93,0.03667712320804661
cell,sex,Diverse,SAR1B,female,male,-0.1985381018050706,0.15430880043836423,93,0.1982238020538184
cell,sex,Diverse,SEC13,female,male,-0.4665019001247181,0.14582887569224004,93,0.0013792049866021268
cell,sex,Diverse,SEC16A,female,male,0.18678027501166203,0.15816195497885407,93,0.23762531392817832
cell,sex,Diverse,SEC23A,female,male,0.07236006047101978,0.1269865835778497,93,0.568796768852238
cell,sex,Diverse,SEC23B,female,male,-0.1928175085918586,0.15580115212171128,93,0.21586917016906004
cell,sex,Diverse,SEC24A,female,male,-0.25990984705373155,0.15172042497461502,93,0.08669706947220074
cell,sex,Diverse,SEC24B,female,male,-0.08223646794117145,0.15529102854971735,93,0.5964145739150681
cell,sex,Diverse,SEC24C,female,male,-0.07408757415506889,0.13842297999022776,93,0.5924936082125452
cell,sex,Diverse,SEC24D,female,male,-0.16870313913949225,0.1535082374510992,93,0.2717749246691811
cell,sex,Diverse,SEC31A,female,male,-0.2837109733862607,0.1288201022851136,93,0.027638391674051282
cell,sex,Diverse,SIGMAR1,female,male,-0.08602364290562839,0.2234426169222196,88,0.7002432666189246
cell,sex,Diverse,SNX4,female,male,0.11227956251512025,0.10463772677375797,93,0.28325704484831593
cell,sex,Diverse,SNX6,female,male,0.29972672082868396,0.16344877930670393,93,0.06668882160701277
cell,sex,Diverse,SORL1,female,male,-0.22425256689786024,0.21894413452612338,93,0.30571928447562824
cell,sex,Diverse,SORT1,female,male,0.019374931020704922,0.14318894716557878,93,0.892366588004795
cell,sex,Diverse,SREBF2,female,male,-0.016351650090790436,0.29828019150572027,57,0.9562820536500055
cell,sex,Diverse,SYK,female,male,0.0764481898941231,0.1508544400901309,93,0.6123176721910839
cell,sex,Diverse,TMED10,female,male,-0.09188077652050546,0.23660507534877137,93,0.6977720654326783
cell,sex,Diverse,TMED2,female,male,-0.10267940334249274,0.24028090216381454,93,0.669138483502562
cell,sex,Diverse,TMED9,female,male,-0.18664658562120945,0.1887355209473368,93,0.3226964402085152
cell,sex,Diverse,VDAC1,female,male,-0.09608357985466023,0.07381679420587317,93,0.19303629231122188
cell,sex,Diverse,VLDLR,female,male,0.20636601524548864,0.21972098946190702,93,0.34761857930967577
cell,sex,Diverse,VPS26A,female,male,-0.08218958238473431,0.1736507462085555,93,0.6359963514959286
cell,sex,Diverse,VPS29,female,male,-0.2869882140918364,0.11191205078770053,93,0.010335182624259334
cell,sex,Diverse,VPS35,female,male,-0.348056428236138,0.1263229187024486,93,0.0058639916586868115
cell,sex,Diverse,ABCA7,female,male,-0.26533876327129974,0.14069773084764617,179,0.05931138910612774
cell,sex,Diverse,ADAM10,female,male,0.009258158739045537,0.06145508416663862,179,0.8802524550297608
cell,sex,Diverse,ADAM17,female,male,0.09518386607441837,0.12641767319495553,179,0.4514909935344964
cell,sex,Diverse,AP1G1,female,male,-0.0984228420068538,0.08548073271810332,179,0.24956614389584242
cell,sex,Diverse,AP2A1,female,male,-0.03909498402737318,0.05575246064291267,179,0.48316300421663505
cell,sex,Diverse,AP2B1,female,male,-0.032971907407546894,0.06486337705816027,179,0.6112229404072363
cell,sex,Diverse,AP3B2,female,male,-0.01385995096303773,0.051360252510719094,179,0.7872698602872436
cell,sex,Diverse,AP4B1,female,male,-0.008530737271540044,0.1421162574507256,179,0.9521345526458833
cell,sex,Diverse,AP4E1,female,male,0.15850683620543043,0.1652312522539578,179,0.3374061238198416
cell,sex,Diverse,AP4M1,female,male,0.24045986515146744,0.1667943927554034,170,0.1493999022096264
cell,sex,Diverse,AP4S1,female,male,0.016240930351178656,0.15926220483367157,179,0.9187756863514818
cell,sex,Diverse,APBA1,female,male,0.01536371232730021,0.1071148212739965,179,0.8859488697375852
cell,sex,Diverse,APBA2,female,male,-0.3145300861613475,0.13094124497312687,179,0.01630257151235544
cell,sex,Diverse,APOE,female,male,0.04432063213759582,0.15087259669288125,179,0.7689397924224777
cell,sex,Diverse,APP,female,male,0.11837154416961404,0.09496781545118108,179,0.21260344372803786
cell,sex,Diverse,ARF6,female,male,0.026794688438628173,0.09126869143853633,179,0.769078642583632
cell,sex,Diverse,BACE1,female,male,0.16912330766105735,0.12589462300831303,179,0.1791515585894694
cell,sex,Diverse,BIN1,female,male,0.04243192572664005,0.06582237094799347,179,0.519158611121509
cell,sex,Diverse,CLU,female,male,0.021262725072396266,0.12192338018601355,179,0.8615557062168402
cell,sex,Diverse,COPA,female,male,-0.2976930349479556,0.14811608123184342,179,0.044445688168483106
cell,sex,Diverse,COPB1,female,male,-0.1966045166854455,0.16138654378240663,179,0.22313990746986878
cell,sex,Diverse,COPB2,female,male,-0.33612047192843775,0.13417816953638062,179,0.012244066727964286
cell,sex,Diverse,COPE,female,male,-0.30433346827339053,0.1675045387704288,179,0.0692374812357329
cell,sex,Diverse,COPG1,female,male,-0.1216021436022048,0.15022548612414438,179,0.41824822283164953
cell,sex,Diverse,COPG2,female,male,-0.36399437214674496,0.13417492853096433,179,0.006671041932774009
cell,sex,Diverse,COPZ1,female,male,-0.11777752770516325,0.16429982255672526,179,0.47346966140017566
cell,sex,Diverse,ECE1,female,male,-0.04386079691411898,0.12878729402557065,179,0.7334290231986966
cell,sex,Diverse,EIF2S1,female,male,-0.5951949539428734,0.16251453351757103,179,0.000249852938229247
cell,sex,Diverse,GGA1,female,male,-0.2981715275696376,0.09506142963422719,179,0.0017090781102571035
cell,sex,Diverse,GGA2,female,male,-0.028931612225781222,0.129773127729328,179,0.8235822574240629
cell,sex,Diverse,GGA3,female,male,-0.08385348269917592,0.08601679024677554,179,0.32963458607892326
cell,sex,Diverse,GORASP1,female,male,0.08704305703227694,0.1697384546134552,174,0.6080863766620787
cell,sex,Diverse,HSPA5,female,male,-0.15694562400178158,0.1548744455636773,179,0.3108818999720423
cell,sex,Diverse,HSPA9,female,male,-0.06742274575044926,0.13045062671503616,179,0.605264409042563
cell,sex,Diverse,IDE,female,male,-0.36957483102745275,0.1407138141141481,179,0.00862860114151551
cell,sex,Diverse,ITPR1,female,male,-0.07179107620377695,0.08308350432322809,179,0.3875420819224752
cell,sex,Diverse,ITPR2,female,male,0.00620055553438606,0.08712403002519518,179,0.9432630208466668
cell,sex,Diverse,LRP1,female,male,0.019685242618540738,0.08976901759890978,179,0.8264259321508871
cell,sex,Diverse,MAP2K3,female,male,-0.1900357312719483,0.16392775431923232,179,0.24634812604949496
cell,sex,Diverse,MAPK14,female,male,-0.10397219537031675,0.10978165168159505,179,0.3435971394078077
cell,sex,Diverse,MAPKAPK2,female,male,-0.19543274843226743,0.11055919976089247,179,0.07711522904387831
cell,sex,Diverse,MFN2,female,male,-0.08858929269682667,0.08109672264524681,179,0.2746614789879115
cell,sex,Diverse,MIA3,female,male,-0.05302094287579785,0.12857870822504988,179,0.6800742845888026
cell,sex,Diverse,NCSTN,female,male,0.43245740359738954,0.13473233583804534,179,0.001328494730328431
cell,sex,Diverse,OSBP,female,male,0.010324294062333476,0.15431994838748542,179,0.9466598194979805
cell,sex,Diverse,PICALM,female,male,-0.2625762430470221,0.1255659944144509,179,0.03651539498176129
cell,sex,Diverse,PLCG2,female,male,-0.30473339808289085,0.14437166885283512,179,0.034793270899635714
cell,sex,Diverse,PLG,female,male,0.20350145808663603,0.16245692716638807,179,0.2103335843723898
cell,sex,Diverse,PREB,female,male,0.04006111113375266,0.16098661998395677,179,0.8034787794486031
cell,sex,Diverse,PSEN1,female,male,0.35894860200524226,0.1450925515008331,179,0.01336364293991397
cell,sex,Diverse,RAB1A,female,male,0.10504529277451802,0.07123844314387011,179,0.1403311245999683
cell,sex,Diverse,RAB1B,female,male,-0.016246251095711636,0.12563673068127293,179,0.8971113170250823
cell,sex,Diverse,RTN3,female,male,0.07896959348960242,0.07943121607966737,179,0.32013115525481917
cell,sex,Diverse,RTN4,female,male,-0.0016667282030862207,0.10484559932156134,179,0.9873165807739205
cell,sex,Diverse,SAR1A,female,male,-0.10259986570399006,0.1535669626206766,179,0.5040623718953217
cell,sex,Diverse,SAR1B,female,male,-0.220444380677769,0.1094171473252551,179,0.04393450743519802
cell,sex,Diverse,SEC13,female,male,-0.3481553280744721,0.14588176643760575,179,0.017006914554842604
cell,sex,Diverse,SEC16A,female,male,0.03834897258771043,0.11690287855264357,179,0.7428804338012324
cell,sex,Diverse,SEC23A,female,male,-0.13708983019957768,0.08816211265312869,179,0.11995216106467982
cell,sex,Diverse,SEC23B,female,male,-0.12842038026492594,0.12827522566285263,179,0.3167631957597006
cell,sex,Diverse,SEC24A,female,male,0.10849548634485409,0.1596356091384502,179,0.49672949604684224
cell,sex,Diverse,SEC24B,female,male,-0.07480288967914711,0.10336618405807442,179,0.46926904867564634
cell,sex,Diverse,SEC24C,female,male,-0.288060551590756,0.11862808629538822,179,0.015171210595491919
cell,sex,Diverse,SEC24D,female,male,-0.06055605201140079,0.1417079929952126,179,0.6691391114760601
cell,sex,Diverse,SEC31A,female,male,-0.20554791572925718,0.12008706437248697,179,0.08695981840672125
cell,sex,Diverse,SIGMAR1,female,male,0.2758405186889181,0.15438919490077047,176,0.0739929608875743
cell,sex,Diverse,SNX4,female,male,0.25219662796939546,0.08935986275391557,179,0.004768672956358669
cell,sex,Diverse,SNX6,female,male,0.19593656292018033,0.09655397084919042,179,0.04242817569655247
cell,sex,Diverse,SORL1,female,male,-0.00843260353869428,0.14603115792439694,179,0.9539515614293226
cell,sex,Diverse,SORT1,female,male,-0.11103830414291427,0.10834028765010685,179,0.305408879197428
cell,sex,Diverse,SREBF2,female,male,0.0001676575480446807,0.15991361443485308,135,0.9991634774496666
cell,sex,Diverse,SYK,female,male,0.08021390003458334,0.11650178446582349,179,0.49112488626097095
cell,sex,Diverse,TMED10,female,male,-0.035076716011471776,0.14768727810229823,179,0.8122637327701154
cell,sex,Diverse,TMED2,female,male,-0.0439900609132126,0.14473822588115332,179,0.7611824221154002
cell,sex,Diverse,TMED9,female,male,-0.18019332080085015,0.14635506498219572,179,0.21824560650795966
cell,sex,Diverse,VDAC1,female,male,0.028358982906282214,0.07640604940958363,179,0.7105172565460491
cell,sex,Diverse,VLDLR,female,male,0.4797554431336647,0.12118943301663797,179,7.535144332908792e-05
cell,sex,Diverse,VPS26A,female,male,-0.09534726310201232,0.1354899420388372,179,0.48160587043358294
cell,sex,Diverse,VPS29,female,male,-0.11331723845394448,0.08591718349439592,179,0.18719840104227747
cell,sex,Diverse,VPS35,female,male,-0.2951090583757847,0.11055866539123116,179,0.007602014510689023
cell,sex,Banner,ABCA7,female,male,0.022212086266885568,0.20707761136873737,113,0.914579109282381
cell,sex,Banner,ADAM10,female,male,0.1749520818287946,0.07640114178766172,189,0.02202627394157466
cell,sex,Banner,ADAM17,female,male,-0.21588126752117098,0.1416382292934824,189,0.12746531980749456
cell,sex,Banner,AP1G1,female,male,0.11284073126263965,0.15396992322872427,189,0.4636345780558703
cell,sex,Banner,AP2A1,female,male,-0.20329416705521342,0.1108039176728763,189,0.06654718303828255
cell,sex,Banner,AP2B1,female,male,-0.1008249453331334,0.11910514187735634,189,0.3972624376385021
cell,sex,Banner,AP3B2,female,male,0.018412059331566862,0.10615743912944413,189,0.8623047487583849
cell,sex,Banner,AP4B1,female,male,0.0421235764291229,0.1976072855862604,122,0.8311958220335697
cell,sex,Banner,AP4E1,female,male,0.1372469653071945,0.20344277125144392,122,0.49991596421497475
cell,sex,Banner,AP4M1,female,male,0.09072974600125101,0.21922157319787813,80,0.6789676000463893
cell,sex,Banner,AP4S1,female,male,-0.12659776770151437,0.16208127465270664,172,0.4347578908377101
cell,sex,Banner,APBA1,female,male,-0.03677937587577487,0.1359523273162929,189,0.786751449704156
cell,sex,Banner,APBA2,female,male,0.021539773089483516,0.15450196050155698,189,0.8891228219518479
cell,sex,Banner,APOE,female,male,-0.11706784088408473,0.146827771012799,189,0.4252686778088868
cell,sex,Banner,APP,female,male,-0.15967184919577654,0.10450011894602976,189,0.12652283207343556
cell,sex,Banner,ARF6,female,male,-0.14882589964173668,0.1543724461322055,189,0.3350106519216096
cell,sex,Banner,BACE1,female,male,0.1292640613295099,0.16120147410182967,181,0.42262301048289874
cell,sex,Banner,BIN1,female,male,0.06439057326685128,0.10575962485573291,189,0.5426312290440481
cell,sex,Banner,CLU,female,male,-0.2793734602964962,0.13632967920828068,189,0.04043777177729587
cell,sex,Banner,COPA,female,male,-0.027792562909655115,0.1576806937914199,189,0.8600908620390167
cell,sex,Banner,COPB1,female,male,-0.04418726401489269,0.14722829434872203,189,0.7640798823342505
cell,sex,Banner,COPB2,female,male,-0.3120940488087188,0.13576440223908345,189,0.021516783835900766
cell,sex,Banner,COPE,female,male,-0.07281607700332762,0.14562147071189663,189,0.617049248958764
cell,sex,Banner,COPG1,female,male,-0.04153342133755235,0.15601861912909862,189,0.7900789393466048
cell,sex,Banner,COPG2,female,male,-0.377460164922953,0.15308335575283546,189,0.013673949031182091
cell,sex,Banner,COPZ1,female,male,-0.0990989242310252,0.15689617373982323,189,0.5276345356233283
cell,sex,Banner,ECE1,female,male,-0.18347719847830835,0.15528231888940727,189,0.23737567544118154
cell,sex,Banner,EIF2S1,female,male,-0.16153458454218345,0.14091791643538426,189,0.2516699365557604
cell,sex,Banner,GGA1,female,male,-0.025082489583076066,0.14946029874419756,189,0.8667245602599409
cell,sex,Banner,GGA2,female,male,0.09049740095584484,0.15161822310101997,189,0.5505896327544452
cell,sex,Banner,GGA3,female,male,-0.04820476326484469,0.1365320551446563,189,0.7240393092507476
cell,sex,Banner,GORASP1,female,male,0.04050702874246706,0.357896941868387,52,0.9098872913382569
cell,sex,Banner,HSPA5,female,male,-0.04218842968454195,0.15707190422713865,189,0.7882428226182977
cell,sex,Banner,HSPA9,female,male,0.10021629031781237,0.15319174985676592,189,0.5129903306918762
cell,sex,Banner,IDE,female,male,-0.113540476767893,0.13946147890421481,189,0.41556759404816845
cell,sex,Banner,ITPR1,female,male,-0.09158094250418232,0.15357510169401953,189,0.550956958837172
cell,sex,Banner,ITPR2,female,male,0.012998713126665423,0.10383006878465145,189,0.900371404442016
cell,sex,Banner,LRP1,female,male,-0.05983138694091571,0.13304510687906027,189,0.652921338123444
cell,sex,Banner,MAP2K3,female,male,-0.03881308732201958,0.16576642400102443,171,0.8148737793980689
cell,sex,Banner,MAPK14,female,male,0.10365344953813878,0.16002221538131256,180,0.5171504611718086
cell,sex,Banner,MAPKAPK2,female,male,0.11982228116596925,0.17941364969648388,147,0.5042262322566664
cell,sex,Banner,MFN2,female,male,-0.1806023807167314,0.1296915781733945,189,0.16375504031674837
cell,sex,Banner,MIA3,female,male,-0.15458869031700623,0.15747649361111915,189,0.32626639001568314
cell,sex,Banner,NCSTN,female,male,-0.064950756472181,0.14981923155957386,189,0.6646315942805181
cell,sex,Banner,OSBP,female,male,0.026902988253682238,0.14571731668909554,189,0.8535235598912624
cell,sex,Banner,PICALM,female,male,-0.13981052472405373,0.14300699602042818,189,0.32824837555004027
cell,sex,Banner,PLCG2,female,male,0.09696581910788449,0.15867387657760756,180,0.5411324906516498
cell,sex,Banner,PLG,female,male,0.05393703289338547,0.1498783181146479,189,0.7189427431336464
cell,sex,Banner,PREB,female,male,0.08201670368336615,0.1559645429127193,189,0.5989801848666874
cell,sex,Banner,PSEN1,female,male,0.010619791959367818,0.1530379891381878,189,0.9446766613995267
cell,sex,Banner,RAB1A,female,male,0.12994391622410728,0.13972357263468432,189,0.35236740233475294
cell,sex,Banner,RAB1B,female,male,0.12565735726896143,0.1502727803426979,189,0.403045174463012
cell,sex,Banner,RTN3,female,male,0.01316067348098493,0.1278155539776952,189,0.9179898490637907
cell,sex,Banner,RTN4,female,male,0.09628083938116354,0.12661501316831708,189,0.4470023872233566
cell,sex,Banner,SAR1A,female,male,-0.12928628058778277,0.15381696387445817,189,0.4006167246253549
cell,sex,Banner,SAR1B,female,male,-0.21550329168713353,0.13324218781546215,189,0.10579621224642625
cell,sex,Banner,SEC13,female,male,-0.06325717754226383,0.15550468158126235,189,0.6841649332509765
cell,sex,Banner,SEC16A,female,male,0.16214911120272724,0.15082669431124995,189,0.28234381422794685
cell,sex,Banner,SEC23A,female,male,0.20435891572399936,0.14665879965749246,189,0.16348950127697315
cell,sex,Banner,SEC23B,female,male,-0.08579775198632571,0.14673021579307136,189,0.5587283946024659
cell,sex,Banner,SEC24A,female,male,0.2983624076061211,0.1608623585034829,189,0.06362931676003096
